timestamp,J1_base,J2_shoulder,J3_elbow
2022-07-27 10:54:00.438850,1.645695052991383,2.355029319928947,-0.022591141864539477
2022-07-27 10:54:01.117294,1.645695052991383,2.355029319928947,-0.022591141864539477
2022-07-27 10:54:01.705968,1.1177922667104152,2.179952188367726,1.1880520684929534
2022-07-27 10:54:02.654834,1.8145604176686878,2.34831549647918,0.34418498703629474
2022-07-27 10:54:03.558347,1.0314308008060344,2.16096685654858,0.658537349552232
2022-07-27 10:54:03.891987,1.0928245135358947,2.304001122721221,0.01165227573809613
2022-07-27 10:54:03.983294,1.2864511026184586,2.180450419570965,1.275048815642624
2022-07-27 10:54:04.509081,1.2524352277515542,2.339874126352856,-0.14122459113932329
2022-07-27 10:54:04.537300,1.4098373598815908,2.146973696052189,1.1827404883010524
2022-07-27 10:54:05.224446,1.4874122179526563,2.1180703723230367,0.8651020984769131
2022-07-27 10:54:05.646022,1.3848698883165742,2.3283349154837882,1.413748523630828
2022-07-27 10:54:06.466049,1.4139998528032525,2.336679688309851,-0.1255856257382888
2022-07-27 10:54:06.834077,1.0559197006499395,2.1519123791499073,0.9875116967442508
2022-07-27 10:54:06.881265,1.319912467535664,2.0967271889983667,0.9164110049473946
2022-07-27 10:54:06.992674,1.0838104446433272,2.3351791096508,-0.06421445101865908
2022-07-27 10:54:07.731179,1.4345078964896563,2.1551590099067504,1.182909567283449
2022-07-27 10:54:08.515670,1.2118783589773685,2.1561549348015374,1.204505134966142
2022-07-27 10:54:08.798223,1.5956068972000799,2.263688420262614,0.19121842402527678
2022-07-27 10:54:10.043505,1.759815232610283,2.2725649427609103,0.5180053902114756
2022-07-27 10:54:10.354905,1.4112973364916563,2.1197859237562637,0.6524460980920792
2022-07-27 10:54:11.733601,1.8158081644355957,2.3248277751986173,0.775986400148537
2022-07-27 10:54:11.921049,0.8610215033120219,2.2584862525016964,0.722152302096331
2022-07-27 10:54:13.815344,1.5592313991569775,2.148760758843308,0.6767282800701686
2022-07-27 10:54:14.294148,1.1716472090454666,2.1314387766783622,0.6124198402241308
2022-07-27 10:54:14.351493,1.2631923497518438,2.2777169189473305,0.020118822648743206
2022-07-27 10:54:14.867213,1.6915743386093933,2.2818830098655787,1.107930448138974
2022-07-27 10:54:15.660721,1.2360891319379395,2.100982760433878,0.8324038377448533
2022-07-27 10:54:16.324261,1.321866835073093,2.162017455569875,0.40047578817813134
2022-07-27 10:54:17.509335,1.5931055105609966,2.339282502491706,-0.03503829870154207
2022-07-27 10:54:17.686829,1.4502175010370004,2.126074700406032,1.0716166220441514
2022-07-27 10:54:17.907675,1.4463892947365937,2.11537439004556,0.7429057826981422
2022-07-27 10:54:19.263769,0.8210953557057633,2.2985241178526925,0.7317448963652868
2022-07-27 10:54:20.222393,1.1331795729029355,2.1908965621335703,1.226317279101658
2022-07-27 10:54:21.291499,1.7243776559330106,2.308382632841245,1.0749251736683614
2022-07-27 10:54:22.354291,1.583910670718577,2.2326575025655995,0.29078165664375977
2022-07-27 10:54:22.517131,0.8610683362134242,2.2759604747279782,0.4873127869302918
2022-07-27 10:54:24.069276,1.1120657932321072,2.185341296430842,1.1965146215853384
2022-07-27 10:54:24.888130,1.008988401689655,2.170322457325332,0.9579838717914009
2022-07-27 10:54:26.246635,1.4994487686835574,2.1225089687472227,0.7709131750854175
2022-07-27 10:54:26.705394,1.4692848890785601,2.1167979136507444,0.7729955144991258
2022-07-27 10:54:27.405512,0.8103534102639572,2.3518151410954276,0.9039936060556495
2022-07-27 10:54:27.562541,1.1277360340637574,2.2782293943332492,0.06277726011599372
2022-07-27 10:54:27.967521,0.8765567689402778,2.25131808145272,0.606694283803431
2022-07-27 10:54:28.810367,0.8609004940237709,2.261102057988496,0.7447461372518727
2022-07-27 10:54:29.187992,1.717227368384421,2.3154756504227327,1.1047573154216317
2022-07-27 10:54:29.769166,1.8217785059908245,2.335285420641644,0.4470758254777327
2022-07-27 10:54:29.925582,1.4103335635035932,2.1694065801892175,0.39057835156041865
2022-07-27 10:54:30.072634,1.0193228800756011,2.346574487716577,-0.04320441975835343
2022-07-27 10:54:31.136191,1.4563864994099331,2.1906577875076936,1.2449217116151048
2022-07-27 10:54:31.159724,1.0962316705108022,2.1317284323768915,0.7392421266154678
2022-07-27 10:54:31.282558,1.4656039202995554,2.2814367144880725,1.3526840310293156
2022-07-27 10:54:32.928206,1.6004006134119337,2.172632652724948,0.9920712333230699
2022-07-27 10:54:33.014347,1.3154924742392944,2.1794917986149613,1.2717672348968843
2022-07-27 10:54:33.037341,1.0719201255794746,2.144366841752583,0.9830460289516729
2022-07-27 10:54:33.222425,1.6580915898770805,2.230442248822796,0.41313592513708275
2022-07-27 10:54:33.734019,1.5931641803593817,2.191024899304802,0.4803304742003349
2022-07-27 10:54:33.773252,1.1695787538782947,2.144897959218149,1.1426053373235536
2022-07-27 10:54:34.354015,0.9547942925316617,2.289723938912858,0.19540350874363344
2022-07-27 10:54:34.782356,1.147992984059612,2.354703349713257,1.3989192511704975
2022-07-27 10:54:35.213376,1.3062410226850505,2.227286879729232,0.1687130876223395
2022-07-27 10:54:35.861836,1.308042491639077,2.2810222138166028,1.3910325938121848
2022-07-27 10:54:37.101263,1.7666587825022135,2.3030049352473494,0.9493464269215544
2022-07-27 10:54:37.742133,1.3499595209587718,2.2657116372339887,0.054971831064455134
2022-07-27 10:54:38.459177,1.8273508734601605,2.3388734041736545,0.7705299005739685
2022-07-27 10:54:39.776398,1.2093661766215924,2.1025906835699955,0.8941359087320047
2022-07-27 10:54:40.056515,1.71292798019478,2.250604651697695,0.4573412156723671
2022-07-27 10:54:40.131442,1.1042609692660688,2.196254141269364,1.2104246057406303
2022-07-27 10:54:40.594150,1.4530245876669143,2.160969413921483,1.1840059243220762
2022-07-27 10:54:40.966843,0.8858058877322045,2.239685571601597,0.7752656697945985
2022-07-27 10:54:40.985151,1.6643287498460253,2.3150705952433315,1.1941503750530686
2022-07-27 10:54:41.928637,1.5152610943309759,2.1276142184374223,0.7646059782191861
2022-07-27 10:54:42.189596,1.4796701882101264,2.1218169832196,0.9864576969948775
2022-07-27 10:54:43.475108,1.307502007832479,2.0960563743422025,0.8548136238215749
2022-07-27 10:54:44.441497,1.150109982544842,2.159312868668569,1.164802292442349
2022-07-27 10:54:44.780997,1.2244902774903452,2.117657147801097,0.6448378597510662
2022-07-27 10:54:47.240722,1.6592220367066781,2.19657020767377,0.6124596478183792
2022-07-27 10:54:48.201265,1.713555151624911,2.2593321042092227,0.4173926494497806
2022-07-27 10:54:50.570465,0.9420599355084845,2.199830079875325,0.8484091803629852
2022-07-27 10:54:51.966858,1.1990373433298913,2.110641382722558,0.991667468680828
2022-07-27 10:54:52.351875,1.1392993196748165,2.2766627109521727,0.06344358474438261
2022-07-27 10:54:55.192836,1.6863803040210905,2.2824062767141946,0.25983590418576075
2022-07-27 10:54:55.521198,1.8453816016398004,2.3518296869180015,0.5791493598380582
2022-07-27 10:54:55.640546,0.8390624620840659,2.3062562425291153,0.40584540333927244
2022-07-27 10:54:57.050552,1.0287832883569887,2.1859225403453975,0.5056287490952878
2022-07-27 10:54:57.538140,1.2494025190554467,2.169710860209976,1.250050944131393
2022-07-27 10:54:58.832149,1.4998438777468863,2.231544665884602,0.21190529517977885
2022-07-27 10:55:00.434611,1.6835357250732716,2.218444021893062,0.9525657585280403
2022-07-27 10:55:00.992633,1.0690408717631121,2.3536134283613794,1.350916390726638
2022-07-27 10:55:01.890457,1.6888031276777014,2.267312276714617,1.085406705339087
2022-07-27 10:55:02.361424,1.1586459273244318,2.236723627704551,1.3136614219724794
2022-07-27 10:55:03.164899,1.3168703597463878,2.313073304304401,-0.07616077626195605
2022-07-27 10:55:03.622160,1.531578848528896,2.3214733270541568,-0.03248875637993587
2022-07-27 10:55:03.670323,1.3100448501532072,2.111448333554123,0.663388123727509
2022-07-27 10:55:03.976874,1.697609149061715,2.2282191597508203,0.942376519752516
2022-07-27 10:55:04.063494,1.3613075967064865,2.137205009943334,1.1670717363154934
2022-07-27 10:55:04.455149,1.6416489894524608,2.1854452420747843,0.9303893976257633
2022-07-27 10:55:05.304102,0.8236004292800286,2.329915520676871,0.8979656764365371
2022-07-27 10:55:05.457806,1.6196591364558908,2.3280773599042215,1.2699842353796904
2022-07-27 10:55:06.182194,1.1008159937564381,2.1405412027412574,1.0243716974173762
2022-07-27 10:55:06.576710,1.1451339935108094,2.184132415260608,1.2175357588712323
2022-07-27 10:55:08.576721,1.3575625676634817,2.234638067978089,0.14635175928814115
2022-07-27 10:55:08.660799,1.7318245493007636,2.2478454834635206,0.5434310154584967
2022-07-27 10:55:08.946671,1.0996920951142573,2.1780740625993014,0.43844472541832813
2022-07-27 10:55:09.314706,0.8989614968059425,2.285439432003918,1.0449882566745905
2022-07-27 10:55:10.147484,1.7097998786208337,2.242991470064445,0.502018382003278
2022-07-27 10:55:11.976459,1.6033502396036763,2.3159774729973037,1.2760053074708337
2022-07-27 10:55:12.216447,1.4881969561256192,2.2713142389214047,0.08473481865300769
2022-07-27 10:55:12.818467,1.3491188368865479,2.203727889915435,0.24526189742042903
2022-07-27 10:55:12.921615,1.0393904634320166,2.2668293141076763,0.16555634431969857
2022-07-27 10:55:14.478396,1.5295951686723428,2.1413215965165895,1.0017105132248925
2022-07-27 10:55:14.656729,1.7961383586547657,2.323773953286917,0.8867789624352302
2022-07-27 10:55:15.830806,1.7028086576226618,2.2822350413494705,1.078860770386016
2022-07-27 10:55:15.975715,1.3474105056188226,2.3541587993045208,1.4328822196797746
2022-07-27 10:55:17.766069,1.5352339403094386,2.2697730164739,1.3013425728461758
2022-07-27 10:55:18.132092,1.6596317652520414,2.334725183505274,1.224499891669102
2022-07-27 10:55:19.042557,1.5824630968530207,2.206324975208421,0.3874371925843443
2022-07-27 10:55:19.593172,1.7033230988488506,2.2179306533566856,0.6654328184570937
