timestamp,J1_base,J2_shoulder,J3_elbow,J4_wrist1,J5_wrist2
2022-06-19 16:12:54,0.49032464623451233,2.199899911880493,-0.33723527589906865,0.5208663940429688,1.3392488956451416
2022-06-19 16:13:44,0.9140547513961792,2.394559621810913,-0.40727073351015264,0.5034656524658203,1.3391921520233154
2022-06-19 16:13:50,0.8479102253913879,2.3946244716644287,-0.40739518800844365,0.5034904479980469,1.3392657041549683
2022-06-19 16:13:53,0.8251219391822815,2.3239901065826416,-0.4076126257525843,0.5037860870361328,1.3392717838287354
2022-06-19 16:13:55,0.8250210285186768,2.2069623470306396,-0.4049318472491663,0.5045528411865234,1.3392603397369385
2022-06-19 16:13:57,0.7384728193283081,2.201601982116699,-0.4064858595477503,0.5083713531494141,1.339253306388855
2022-06-19 16:14:00,0.7327532172203064,2.200765371322632,-0.28364688554872686,0.5131015777587891,1.3392430543899536
2022-06-19 16:14:03,0.6139395236968994,2.200746774673462,-0.26678783098329717,0.5225486755371094,1.3392269611358643
2022-06-19 16:14:05,0.5998460650444031,2.200012445449829,-0.4246738592730921,0.5222244262695312,1.3390554189682007
2022-06-19 16:14:10,0.594584584236145,2.2002975940704346,-0.24867278734316045,0.5227813720703125,1.3389559984207153
2022-06-19 16:14:13,0.5945231318473816,2.194863796234131,-0.04918080965151006,0.5239753723144531,1.3389962911605835
2022-06-19 16:14:16,0.6385546922683716,2.1946725845336914,-0.04877359071840459,0.5242462158203125,1.338948369026184
2022-06-19 16:14:20,0.4375384747982025,2.1945035457611084,-0.04867154756654912,0.5244026184082031,1.3389886617660522
2022-06-19 16:14:22,0.29035788774490356,2.194657802581787,-0.04877216020692998,0.5243968963623047,1.33901047706604
2022-06-19 16:14:25,0.287794291973114,2.1855814456939697,0.06653261184692383,0.5249061584472656,1.3389650583267212
2022-06-19 16:14:27,0.28770747780799866,2.1846349239349365,0.19468450546264648,0.5255508422851562,1.3389419317245483
2022-06-19 16:14:30,0.39082959294319153,2.15505313873291,0.35918378829956055,0.5268630981445312,1.338988184928894
2022-06-19 16:14:35,0.39255717396736145,2.1949546337127686,0.36066484451293945,0.5268592834472656,1.338985800743103
2022-06-19 16:14:37,0.39236268401145935,2.239522933959961,0.3581695556640625,0.5269660949707031,1.3389524221420288
2022-06-19 16:14:39,0.4445907473564148,2.240307331085205,0.35695505142211914,0.5268936157226562,1.3389434814453125
2022-06-19 16:14:41,0.47707483172416687,2.2403671741485596,0.3569464683532715,0.5269012451171875,1.3389716148376465
2022-06-19 16:14:43,0.48529237508773804,2.354057550430298,0.35375356674194336,0.526824951171875,1.3389835357666016
2022-06-19 16:14:44,0.5825722813606262,2.3784420490264893,0.3525223731994629,0.5267066955566406,1.3389828205108643
2022-06-19 16:14:46,0.653231680393219,2.378854274749756,0.35202741622924805,0.5267086029052734,1.3389896154403687
2022-06-19 16:14:50,0.6554836630821228,2.4954495429992676,0.3479728698730469,0.5263652801513672,1.338937520980835
2022-06-19 16:14:53,0.745720624923706,2.5864901542663574,0.34482240676879883,0.5259189605712891,1.3389859199523926
2022-06-19 16:14:54,0.8518272638320923,2.586848020553589,0.34442615509033203,0.5258846282958984,1.339007019996643
2022-06-19 16:14:56,0.8587285876274109,2.719313144683838,0.3393120765686035,0.5253028869628906,1.339005470275879
2022-06-19 16:14:59,0.8595966100692749,2.72012996673584,0.22678184509277344,0.5245838165283203,1.3389806747436523
2022-06-19 16:15:03,0.8596374988555908,2.718048095703125,0.5741772651672363,0.5254955291748047,1.3389543294906616
2022-06-19 16:15:05,0.9140450358390808,2.7173469066619873,0.6011528968811035,0.5259056091308594,1.338976263999939
2022-06-19 16:15:14,0.8451569676399231,2.7174763679504395,0.6010174751281738,0.5259437561035156,1.3389734029769897
2022-06-19 16:15:16,0.7370671033859253,2.7172582149505615,0.6013007164001465,0.5258903503417969,1.3389832973480225
2022-06-19 16:15:21,0.7424268126487732,2.7188162803649902,0.4042491912841797,0.5254631042480469,1.3389368057250977
2022-06-19 16:15:22,0.7422723770141602,2.7194509506225586,0.2869110107421875,0.5248165130615234,1.3389803171157837
2022-06-19 16:15:27,0.7457008361816406,2.744248867034912,0.2873501777648926,0.5241241455078125,1.339099645614624
2022-06-19 16:15:31,0.7429381608963013,2.552119255065918,0.2836184501647949,0.5246868133544922,1.3390713930130005
2022-06-19 16:15:35,0.7427316904067993,2.3304359912872314,0.29007768630981445,0.5258541107177734,1.3390940427780151
2022-06-19 16:15:39,0.7423729300498962,2.332590103149414,0.13782978057861328,0.5258903503417969,1.3391071557998657
