timestamp,J1_base,J2_shoulder,J3_elbow,J4_wrist1,J5_wrist2
2022-06-14 18:11:48,-0.2106581181287765,1.840396761894226,-1.8555968443499964,-1.628498379384176,-0.1533086746931076
2022-06-14 18:12:08,-0.2106581181287765,1.840396761894226,-1.8555968443499964,-1.628498379384176,-0.1533086746931076
2022-06-14 18:12:19,-0.2106581181287765,1.840396761894226,-1.8555968443499964,-1.628498379384176,-0.1533086746931076
2022-06-14 18:13:03,-0.2106581181287765,1.840396761894226,-1.8555968443499964,-1.628498379384176,-0.1533086746931076
2022-06-14 18:13:18,-0.2106581181287765,1.840396761894226,-1.8555968443499964,-1.628498379384176,-0.1533086746931076
2022-06-14 18:13:28,-0.2106581181287765,1.840396761894226,-1.8555968443499964,-1.628498379384176,-0.1533086746931076
2022-06-14 18:13:42,-0.2106581181287765,1.840396761894226,-1.8555968443499964,-1.628498379384176,-0.1533086746931076
2022-06-14 18:13:55,-0.2106581181287765,1.840396761894226,-1.8555968443499964,-1.628498379384176,-0.1533086746931076
2022-06-14 18:19:46,-0.1788275390863418,1.8176469802856443,-1.8826277891742151,-1.6203158537494105,-0.0437488630414009
2022-06-14 18:19:54,-0.1788275390863418,1.8176469802856443,-1.8826277891742151,-1.6203158537494105,-0.0437488630414009
2022-06-14 18:20:08,-0.1788275390863418,1.8176469802856443,-1.8826277891742151,-1.6203158537494105,-0.0437488630414009
2022-06-14 18:20:18,-0.1788275390863418,1.8176469802856443,-1.8826277891742151,-1.6203158537494105,-0.0437488630414009
2022-06-14 18:20:21,-0.1788275390863418,1.8176469802856443,-1.8826277891742151,-1.6203158537494105,-0.0437488630414009
2022-06-14 18:20:24,-0.1788275390863418,1.8176469802856443,-1.8826277891742151,-1.6203158537494105,-0.0437488630414009
2022-06-14 18:23:03,0.0940043181180954,1.0488228797912598,-2.338543955479757,-2.056953732167379,-0.004587050527334213
2022-06-14 18:23:12,-0.5776402950286865,1.0487509965896606,-2.339473072682516,-2.056984249745504,-0.004581679590046406
2022-06-14 18:23:21,-0.5783379673957825,0.6276443600654602,-2.339872423802511,-2.059479061757223,-0.0045284610241651535
2022-06-14 18:23:31,-0.5783037543296814,0.22118312120437622,-2.335602108632223,-2.0635550657855433,-0.004563895519822836
