timestamp,J1_base,J2_shoulder,J3_elbow,J4_wrist1,J5_wrist2
2022-07-19 18:19:59,-0.06257541477680206,2.3356025218963623,-0.07614022890199834,-1.7086871306048792,-0.100208580493927
2022-07-19 18:20:01,-0.06261862069368362,2.3516762256622314,-0.16205150285829717,-1.7075865904437464,-0.10027370601892471
2022-07-19 18:20:04,-0.06254571676254272,2.3606927394866943,-0.31651145616640264,-1.7064040342914026,-0.10027571022510529
2022-07-19 18:20:07,-0.06261391192674637,2.3731472492218018,-0.5829013029681605,-1.7047370115863245,-0.10022521018981934
2022-07-19 18:20:12,-0.06255048513412476,2.3793458938598633,-0.8905537764178675,-1.7029555479632776,-0.1001962274312973
2022-07-19 18:20:28,0.08847188949584961,2.048877239227295,-0.8955815474139612,-1.7030051390277308,-0.10023527592420578
2022-07-19 18:20:33,0.08875591307878494,2.0483531951904297,-0.7575200239764612,-1.7032187620746058,-0.10024823248386383
2022-07-19 18:20:34,0.08891593664884567,2.047123432159424,-0.5908902327166956,-1.7041152159320276,-0.10024326294660568
2022-07-19 18:20:38,0.08880668133497238,2.048915147781372,-1.0646966139422815,-1.7032797972308558,-0.10023508965969086
2022-07-19 18:20:41,0.0887402817606926,2.04888916015625,-1.2653573195086878,-1.7022746245013636,-0.1002231165766716
2022-07-19 18:20:47,0.1587720662355423,2.0490686893463135,-1.2655733267413538,-1.7022174040423792,-0.10023802518844604
2022-07-19 18:20:54,0.16135329008102417,2.04962158203125,-1.1155722776996058,-1.7022231260882776,-0.10028012096881866
2022-07-19 18:20:56,0.161477193236351,2.0488715171813965,-0.9123213926898401,-1.7025988737689417,-0.10026399046182632
2022-07-19 18:20:57,0.16140204668045044,2.0483906269073486,-0.7663133780108851,-1.7030566374408167,-0.10033402591943741
2022-07-19 18:20:59,0.1615578830242157,2.047565221786499,-0.5928214232074183,-1.7039721647845667,-0.10026566684246063
2022-07-19 18:21:03,0.4205997884273529,2.0478904247283936,-0.5921333471881312,-1.7040484587298792,-0.10025615990161896
2022-07-19 18:21:07,0.42075392603874207,2.0485587120056152,-0.7043784300433558,-1.7040064970599573,-0.10025748610496521
2022-07-19 18:21:08,0.42059940099716187,2.049149751663208,-0.8059914747821253,-1.7037432829486292,-0.10022158175706863
2022-07-19 18:21:10,0.42057186365127563,2.049386978149414,-0.8738468329059046,-1.7035391966449183,-0.10024793446063995
2022-07-19 18:21:13,0.42059510946273804,2.049889326095581,-0.9960625807391565,-1.7033236662494105,-0.10024967044591904
2022-07-19 18:21:25,0.42086061835289,2.270620822906494,-0.6757076422320765,-1.7026103178607386,-0.10026367753744125
2022-07-19 18:21:26,0.4208124876022339,2.270277738571167,-0.5350707213031214,-1.7029097715960901,-0.10024894773960114
2022-07-19 18:21:28,0.42085370421409607,2.2689476013183594,-0.3579142729388636,-1.7040637175189417,-0.10025415569543839
2022-07-19 18:21:30,0.42092365026474,2.265622854232788,-0.19297343889345342,-1.7052825132953089,-0.1002410426735878
2022-07-19 18:21:34,0.4209025502204895,2.4367358684539795,-0.1949408690081995,-1.7050135771380823,-0.10022961348295212
2022-07-19 18:21:39,0.4208965301513672,2.465015411376953,-0.28658801714052373,-1.704721752797262,-0.10025054216384888
2022-07-19 18:21:41,0.4209468364715576,2.464043617248535,-0.08468562761415654,-1.7048781553851526,-0.1002674326300621
2022-07-19 18:21:44,0.4211248755455017,2.4624218940734863,0.05139017105102539,-1.7057173887835901,-0.10026443004608154
2022-07-19 18:21:46,0.42120078206062317,2.4439122676849365,0.22075939178466797,-1.7074034849749964,-0.10025995224714279
2022-07-19 18:21:53,0.5903295278549194,2.444866895675659,0.1228632926940918,-1.7074263731585901,-0.10026253014802933
2022-07-19 18:21:56,0.5897759795188904,2.44575572013855,0.07784128189086914,-1.707325283681051,-0.10024857521057129
2022-07-19 18:21:58,0.5902359485626221,2.4474730491638184,-0.08257037798036748,-1.7065261046039026,-0.10024762898683548
2022-07-19 18:22:02,0.7109401226043701,2.4475269317626953,-0.0872576872455042,-1.7064994017230433,-0.10029513388872147
2022-07-19 18:22:04,0.7108156681060791,2.4479987621307373,-0.036304775868551076,-1.7065509001361292,-0.10024499893188477
2022-07-19 18:22:06,0.7108777165412903,2.4476287364959717,0.02027606964111328,-1.7065909544574183,-0.10020975768566132
2022-07-19 18:22:15,0.7114469408988953,2.4829251766204834,0.02350330352783203,-1.7065051237689417,-0.10021995007991791
2022-07-19 18:22:33,0.7106387615203857,2.2225139141082764,-0.4057267347918909,-1.7063048521624964,-0.10021141171455383
2022-07-19 18:22:35,0.7104594111442566,2.2269248962402344,-0.46127444902528936,-1.7056945005999964,-0.10027006268501282
